legacy_id,name,firm,practice,date,award
1315003,Jeannemarie O'Brien,Wachtell Lipton,['Benefits'],2020,MVP
1314999,Jeremy Kudon,Orrick Herrington,['Sports & Betting'],2020,MVP
1314997,Erica Schohn,Skadden,['Benefits'],2020,MVP
1314996,Nancy Ross,Mayer Brown,['Benefits'],2020,MVP
1314991,Nikki Reeves,King & Spalding,['Compliance'],2020,MVP
1314983,Joseph Pari,Weil Gotshal,['Tax'],2020,MVP
1314975,Eve Howard,Hogan Lovells,['Capital Markets'],2020,MVP
1314971,Jennifer Hobbs,Simpson Thacher,['Banking'],2020,MVP
1314608,Allison M. Brown,Skadden,['Product Liability'],2020,MVP
1314607,Richard Godfrey,Kirkland & Ellis,['Product Liability'],2020,MVP
1314483,Matt Henegar,Latham & Watkins,['Project Finance'],2020,MVP
1314482,Stacie Andra Goeddel,Holland & Knight,['Hospitality'],2020,MVP
1314480,Ray C. Schrock,Weil Gotshal,['Bankruptcy'],2020,MVP
1314478,Amy Carbins,DLA Piper,['Real Estate'],2020,MVP
1314477,William Price,Quinn Emanuel,['Trials'],2020,MVP
1313992,Nancy Mitchell,O'Melveny & Myers,['Bankruptcy'],2020,MVP
1313991,Grace Speights,Morgan Lewis,['Trials'],2020,MVP
1313990,Mike De Vries & Adam Alper,Kirkland & Ellis,['Trials'],2020,MVP
1313989,Lisa Glasser & Jason Sheasby,Irell & Manella,['Trials'],2020,MVP
1313986,Amy Rubin,Weil Gotshal,['Benefits'],2020,MVP
1313985,Peter Anderson,Davis Wright Tremaine,['Media & Entertainment'],2020,MVP
1313984,Allison Tam,Willkie Farr,['Insurance'],2020,MVP
1313983,Sarah Gordon,Steptoe & Johnson LLP,['Insurance'],2020,MVP
1313622,Michael Aiello,Weil Gotshal,['Mergers & Acquisitions'],2020,MVP
1313620,John Goldmark,Davis Wright Tremaine,['Cannabis'],2020,MVP
1313601,Julie Jordan,Sullivan & Cromwell,['Employment'],2020,MVP
1313577,Tritia Murata,Morrison & Foerster,['Employment'],2020,MVP
1313281,Melanie Blunschi,Latham & Watkins,['Class Action'],2020,MVP
1313280,Morgan Chu,Irell & Manella,['Intellectual Property'],2020,MVP
1313238,Debra J. Wyman,Robbins Geller,['Securities'],2020,MVP
1313185,Brian Resnick,Davis Polk,['Bankruptcy'],2020,MVP
1313183,Christine Sohar Henter,Barnes & Thornburg,['International Trade'],2020,MVP
1313182,Paul H. Zumbro,Cravath Swaine,['Bankruptcy'],2020,MVP
1313181,Lisa Schweitzer,Cleary Gottlieb,['Bankruptcy'],2020,MVP
1313135,Joshua A. Feltman,Wachtell Lipton,['Bankruptcy'],2020,MVP
1312775,Kathy Kirby,Wiley Rein,['Telecommunications'],2020,MVP
1312772,Steven Holley,Sullivan & Cromwell,['Transportation'],2020,MVP
1312768,Neal Sullivan,Sidley Austin,['Compliance'],2020,MVP
1312763,Harris Freidus,Paul Weiss,['Real Estate'],2020,MVP
1312761,Doug Doetsch,Mayer Brown,['Project Finance'],2020,MVP
1312756,Michael Rubin,Latham & Watkins,['Cybersecurity & Privacy'],2020,MVP
1312753,Robert Van Nest,Keker Van Nest,['Technology'],2020,MVP
1312750,Meriam Nazih Al-Rashid,Eversheds Sutherland,['International Arbitration'],2020,MVP
1312747,Gabriel M. Ramsey,Crowell & Moring,['Cybersecurity & Privacy'],2020,MVP
1312746,Casie D. Collignon,BakerHostetler,['Cybersecurity & Privacy'],2020,MVP
1312740,Steve Fagell,Covington & Burling,['White Collar'],2020,MVP
1312479,Jason C. Schwartz,Gibson Dunn,['Employment'],2020,MVP
1312474,John W. Schmieding,Arthrex,['Intellectual Property'],2020,MVP
1312419,Joanne Katsantonis,McGuireWoods,['Energy'],2020,MVP
1312418,Adam Hakki,Shearman & Sterling,['Banking'],2020,MVP
1312417,Bryce L. Friedman,Simpson Thacher,['Insurance'],2020,MVP
1312416,Scott Musoff,Skadden,['Securities'],2020,MVP
1312415,Robert J. Giuffra Jr.,Sullivan & Cromwell,['Class Action'],2020,MVP
1312414,Paul Reichler,Foley Hoag,['International Arbitration'],2020,MVP
1312413,Alice Fisher,Latham & Watkins,['White Collar'],2020,MVP
1312403,Rahim Moloo,Gibson Dunn,['International Arbitration'],2020,MVP
1312401,Keri Borders,Mayer Brown,['Product Liability'],2020,MVP
1312399,Thomas Henry,Willkie Farr,['Real Estate'],2020,MVP
1312396,Mona Dajani,Pillsbury Winthrop,['Project Finance'],2020,MVP
1311893,Elizabeth Deeley,Latham & Watkins,['Technology'],2020,MVP
1311888,Eric Volkman & Hui Xu,Latham & Watkins,['Compliance'],2020,MVP
1311836,Maura Kathleen Monaghan,Debevoise & Plimpton,['Health'],2020,MVP
1311835,Eric Solovy,Sidley Austin,['International Trade'],2020,MVP
1311833,Chuck Baker,O'Melveny & Myers,['Sports & Betting'],2020,MVP
1311832,Robert Luskin,Paul Hastings,['White Collar'],2020,MVP
1311824,Barbara A. Jones,Greenberg Traurig,['Fintech'],2020,MVP
1311822,Eli G. Hunt,Simpson Thacher,['Energy'],2020,MVP
1311821,Matthew M. Guest,Wachtell Lipton,['Mergers & Acquisitions'],2020,MVP
1311579,Justin Chiarodo,Blank Rome,['Government Contracts'],2020,MVP
1311578,Shon Morgan,Quinn Emanuel,['Class Action'],2020,MVP
1311577,Michael Kidney,Hogan Lovells,['Class Action'],2020,MVP
1311576,Daniel Brown And Ken Schuler,Latham & Watkins,['Life Sciences'],2020,MVP
1311575,Steve W. Berman,Hagens Berman,['Class Action'],2020,MVP
1311574,Scott D. Miller,Sullivan & Cromwell,['Mergers & Acquisitions'],2020,MVP
1311573,Richard Truesdell,Davis Polk,['Capital Markets'],2020,MVP
1311572,Steven C. Sunshine,Skadden,['Competition'],2020,MVP
1311571,Randi Lally,Fried Frank,['Private Equity'],2020,MVP
1311570,Edward Smith,DLA Piper,['Telecommunications'],2020,MVP
1311487,Lucas Spivey,Kirkland & Ellis,['Energy'],2020,MVP
1311474,Robert Siegel,O'Melveny & Myers,['Transportation'],2020,MVP
1311472,Lisa S. Blatt,Williams & Connolly,['Appellate'],2020,MVP
1311469,Jimmy Slaughter,Beveridge & Diamond,['Environmental'],2020,MVP
1311465,Mitchell S. Eitel,Sullivan & Cromwell,['Banking'],2020,MVP
1311462,Susanna Buergel,Paul Weiss,['Banking'],2020,MVP
1311456,Gary Axelrod,Latham & Watkins,['Hospitality'],2020,MVP
1311455,Jonathan K. Youngwood,Simpson Thacher,['Class Action'],2020,MVP
1311395,Adam Sullins,Latham & Watkins,['Sports & Betting'],2020,MVP
1311390,Douglas S. Horowitz,Cahill Gordon,['Capital Markets'],2020,MVP
1311388,Michael A. Hanin,Kasowitz Benson,['Structured Finance'],2020,MVP
1311385,Mark Thierfelder,Dechert,['Private Equity'],2020,MVP
1311383,Shay Dvoretzky,Jones Day,['Appellate'],2020,MVP
1311379,Brian Lutz,Gibson Dunn,['Securities'],2020,MVP
1311378,Andrew Levander,Dechert,['White Collar'],2020,MVP
1311376,Jason Weinstein,Steptoe & Johnson LLP,['Fintech'],2020,MVP
1311373,Jeffrey Fisher,O'Melveny & Myers,['Appellate'],2020,MVP
1311372,Rene Rocha,Morgan & Morgan,['Environmental'],2020,MVP
1311371,Rick Filosa,Morgan Lewis,['Project Finance'],2020,MVP
1311368,David Henkin,Earthjustice,['Environmental'],2020,MVP
1311367,Ryan Maierson,Latham & Watkins,['Energy'],2020,MVP
1311361,Paul Clement,Kirkland & Ellis,['Appellate'],2020,MVP
1311357,Scott Barshay,Paul Weiss,['Mergers & Acquisitions'],2020,MVP
1311354,Liza Lenas,Cleary Gottlieb,['Fund Formation'],2020,MVP
1311349,Karen Dunn,Paul Weiss,['Technology'],2020,MVP
1311343,Vered Rabia & Neil Rock,Skadden,['Real Estate'],2020,MVP
1311334,Erik Quarfordt,Simpson Thacher,['Real Estate'],2020,MVP
1311106,Kristin Linsley,Gibson Dunn,['Technology'],2020,MVP
1311105,James J. McCullough & Michael J. Anstett,Fried Frank,['Government Contracts'],2020,MVP
1311104,Martin C. Glass,Jenner & Block,['Cannabis'],2020,MVP
1311103,S. Eric Wang,Sullivan & Cromwell,['Tax'],2020,MVP
1311094,Kevin Johnson,Quinn Emanuel,['Intellectual Property'],2020,MVP
1311093,Scott Edelman,Gibson Dunn,['Media & Entertainment'],2020,MVP
1311092,Richard I. Ansbacher,Fried Frank,['Fund Formation'],2020,MVP
1311091,Josh Korff,Kirkland & Ellis,['Capital Markets'],2020,MVP
1311090,Shukie Grossman,Gibson Dunn,['Fund Formation'],2020,MVP
1311089,Eric Berlin,Dentons,['Cannabis'],2020,MVP
1311088,Richard K. Kim,Wachtell Lipton,['Banking'],2020,MVP
1311087,Andrew Chizzik,Weil Gotshal,['Fund Formation'],2020,MVP
1311086,John Wilson & Brook Roberts,Latham & Watkins,['Insurance'],2020,MVP
1311085,Rose Leda Ehler,Munger Tolles,['Media & Entertainment'],2020,MVP
1311084,Debbie Feinstein,Arnold & Porter,['Competition'],2020,MVP
1311082,Michelle Caiola,Disability Rights Advocates,['Transportation'],2020,MVP
1311081,Robert Milne,White & Case,['Life Sciences'],2020,MVP
1311080,Andrew Clubok,Latham & Watkins,['Trials'],2020,MVP
1311078,Shari Ross Lahlou,Dechert,['Competition'],2020,MVP
1311077,Andrew Lance,Gibson Dunn,['Hospitality'],2020,MVP
1311076,Ann Marie Mortimer,Hunton Andrews,['Cybersecurity & Privacy'],2020,MVP
1311074,Gerald L. Maatman,Seyfarth Shaw,['Employment'],2020,MVP
1311072,Norman Leon,DLA Piper,['Employment'],2020,MVP
1311071,John Prairie,Wiley Rein,['Government Contracts'],2020,MVP
1311070,Marni J. Lerner,Simpson Thacher,['Private Equity'],2020,MVP
1311066,Todd Freed,Skadden,['Insurance'],2020,MVP
1311061,Vivian Hoard,Fox Rothschild,['Tax'],2020,MVP
1311057,Austin Van,Pomerantz,['Securities'],2020,MVP
1311055,John Rizio-Hamilton,Bernstein Litowitz,['Securities'],2020,MVP
1311040,David F. Sorensen,Berger Montague,['Competition'],2020,MVP
1311035,Derek Walter,Weil Gotshal,['Life Sciences'],2020,MVP
1311034,Marco Masotti,Paul Weiss,['Fund Formation'],2020,MVP
1311031,Jodi J. Schwartz,Wachtell Lipton,['Tax'],2020,MVP
1311030,Matthew Hurd,Sullivan & Cromwell,['Life Sciences'],2020,MVP
1311029,Dale Cendali,Kirkland & Ellis,['Intellectual Property'],2020,MVP
1311026,Jordan Yarett,Paul Weiss,['Structured Finance'],2020,MVP
1311024,Daniel Forman,Crowell & Moring,['Government Contracts'],2020,MVP
1311023,David H. Bernstein,Debevoise & Plimpton,['Intellectual Property'],2020,MVP
1311019,Roxane Reardon,Simpson Thacher,['Capital Markets'],2020,MVP
1311011,Jennifer Plitsch,Covington & Burling,['Life Sciences'],2020,MVP
1310983,Amanda Baker,Mayer Brown,['Structured Finance'],2020,MVP
1310979,Daniel H. Weiner,Hughes Hubbard,['International Arbitration'],2020,MVP
1310978,R. Brent Wisner,Baum Hedlund,['Product Liability'],2020,MVP
1310976,Sandra C. Goldstein,Kirkland & Ellis,['Securities'],2020,MVP
1310974,Thomas Dupree,Gibson Dunn,['Transportation'],2020,MVP
1310973,David E. Teitelbaum,Sidley Austin,['Fintech'],2020,MVP
1310971,Katie Sudol,Simpson Thacher,['Mergers & Acquisitions'],2020,MVP
1310969,Paul J. Napoli,Napoli Shkolnik,['Environmental'],2020,MVP
1310968,John Timperio,Dechert,['Structured Finance'],2020,MVP
1310967,Ann D. Navaro,Bracewell,['Environmental'],2020,MVP
1310965,Charlie Kim,Cooley,['Capital Markets'],2020,MVP
1310963,Ian Heath Gershengorn,Jenner & Block,['Appellate'],2020,MVP
1310961,Sanford I. Weisburst,Quinn Emanuel,['Energy'],2020,MVP
1310960,J. Mark Gidley,White & Case,['Competition'],2020,MVP
1310959,Jay Carey,Covington & Burling,['Government Contracts'],2020,MVP
1310957,Pantelis Michalopoulos,Steptoe & Johnson LLP,['Telecommunications'],2020,MVP
1310955,Paolo Di Rosa,Arnold & Porter,['International Arbitration'],2020,MVP
1310954,Eric Schiele,Kirkland & Ellis,['Mergers & Acquisitions'],2020,MVP
1310953,J. David Park,Arnold & Porter,['International Trade'],2020,MVP
1310951,Brian Heberlig,Steptoe & Johnson LLP,['White Collar'],2020,MVP
1310941,Robert DeFrancesco,Wiley Rein,['International Trade'],2020,MVP
1310937,Jessica A. Hough,Skadden,['Tax'],2020,MVP
1287305,Kirk Maag,Stoel Rives,['Environmental'],2020,Rising Stars
1286593,Rene Rocha,Morgan & Morgan,['Environmental'],2020,Rising Stars
1286589,Diana A. Silva,Manko Gold,['Environmental'],2020,Rising Stars
1286574,Jillian C. Kirn,Greenberg Traurig,['Environmental'],2020,Rising Stars
1286570,Zachary S. Podolsky,Wachtell Lipton,['Energy'],2020,Rising Stars
1286544,Alex Mertens,Stoel Rives,['Energy'],2020,Rising Stars
1286542,Kathleen Shih,Quinn Emanuel,['Energy'],2020,Rising Stars
1286513,Lindsay Todd Perkins,Stueve Siegel,['Cybersecurity & Privacy'],2020,Rising Stars
1286512,Kate Black,Greenberg Traurig,['Cybersecurity & Privacy'],2020,Rising Stars
1286490,Jennifer Banner Sobers,Pomerantz,['Class Action'],2020,Rising Stars
1286489,Ryan D. Watstein,Kabat Chapman,['Class Action'],2020,Rising Stars
1286180,Matthew Rogers,Simpson Thacher,['Private Equity'],2020,Rising Stars
1286179,Elizabeth Kirk,White & Case,['Transportation'],2020,Rising Stars
1286178,Viktor Sapezhnikov,Wachtell Lipton,['Technology'],2020,Rising Stars
1286177,Eric Issadore,Ropes & Gray,['Private Equity'],2020,Rising Stars
1286176,Peter Denton,Steptoe & Johnson LLP,['Transportation'],2020,Rising Stars
1286175,Alessandra Simons,Goodwin Procter,['Technology'],2020,Rising Stars
1286174,Alex Clavero,McDermott Will,['Private Equity'],2020,Rising Stars
1286169,Raymond A. Wendell,Goldstein Borgen,['Class Action'],2020,Rising Stars
1286168,Emmy L. Levens,Cohen Milstein,['Class Action'],2020,Rising Stars
1286137,Jane Accomando,Morgan Lewis,['Energy'],2020,Rising Stars
1286135,Timothy Bowden,Dechert,['White Collar'],2020,Rising Stars
1286104,Rachael McCracken,Quinn Emanuel,['Trials'],2020,Rising Stars
1286103,Moira Penza,Wilkinson Stekloff,['Trials'],2020,Rising Stars
1286084,Diana Watral,Kirkland & Ellis,['Trials'],2020,Rising Stars
1286081,Tamir Packin,Desmarais LLP,['Trials'],2020,Rising Stars
1286080,Russell Kornblith,Sanford Heisler,['Employment'],2020,Rising Stars
1286078,Ryan Derry,Paul Hastings,['Employment'],2020,Rising Stars
1286039,Brian Krause,Skadden,['Tax'],2020,Rising Stars
1286038,Julia Ushakova-Stein,Fenwick & West,['Tax'],2020,Rising Stars
1286035,Jim Fogarty,White & Case,['Structured Finance'],2020,Rising Stars
1286029,Banks Bruce,Sidley Austin,['Structured Finance'],2020,Rising Stars
1285715,John Richards,Greenberg Traurig,['Employment'],2020,Rising Stars
1285714,Molly Senger,Gibson Dunn,['Employment'],2020,Rising Stars
1285713,Shaylyn Cochran,Cohen Milstein,['Employment'],2020,Rising Stars
1285599,Amanda Baker ,Mayer Brown,['Structured Finance'],2020,Rising Stars
1285594,Christopher Duerden,Dechert,['Structured Finance'],2020,Rising Stars
1285589,Helen Gugel,Ropes & Gray,['Sports & Betting'],2020,Rising Stars
1285586,JP Kernisan,Quinn Emanuel,['Sports & Betting'],2020,Rising Stars
1285585,Nicholas Green,Orrick Herrington,['Sports & Betting'],2020,Rising Stars
1285582,Adrian Perry,Covington & Burling,['Sports & Betting'],2020,Rising Stars
1285575,Anitha Reddy,Wachtell Lipton,['Securities'],2020,Rising Stars
1285570,James Heyworth,Sidley Austin,['Securities'],2020,Rising Stars
1285569,Edward Timlin,Bernstein Litowitz,['Class Action'],2020,Rising Stars
1285568,Irina Vasilchenko,Labaton Sucharow,['Securities'],2020,Rising Stars
1285564,Nicole Allen,Jenner & Block,['Securities'],2020,Rising Stars
1285558,Sheila C. Ramesh,Cahill Gordon,['Securities'],2020,Rising Stars
1285536,Jonathan Ayre,Orrick Herrington,['Energy'],2020,Rising Stars
1284827,Jameson Rice,Holland & Knight,['Transportation'],2020,Rising Stars
1284824,Joshua Riley,Boies Schiller,['Technology'],2020,Rising Stars
1284737,Rebecca Boon,Bernstein Litowitz,['Securities'],2020,Rising Stars
1284736,Carly G. Saviano,Willkie Farr,['Real Estate'],2020,Rising Stars
1284735,Tom Lloyd,Simpson Thacher,['Real Estate'],2020,Rising Stars
1284734,Cody Sonntag,Kirkland & Ellis,['Real Estate'],2020,Rising Stars
1284733,Scott P. Campbell,Hogan Lovells,['Real Estate'],2020,Rising Stars
1284732,James Spence,Goodwin Procter,['Real Estate'],2020,Rising Stars
1284731,Aryan Moniri,Skadden,['Project Finance'],2020,Rising Stars
1284730,Rustin Brown,Kirkland & Ellis,['Project Finance'],2020,Rising Stars
1284728,Lara Rios,Holland & Knight,['Project Finance'],2020,Rising Stars
1284727,Gregory W. Lavigne Jr.,Akin Gump,['Project Finance'],2020,Rising Stars
1284630,Brittany Amadi,WilmerHale,['Intellectual Property'],2020,Rising Stars
1284626,Adam Shartzer,Fish & Richardson,['Intellectual Property'],2020,Rising Stars
1284623,Catherine Cockerham,Steptoe & Johnson LLP,['Insurance'],2020,Rising Stars
1284620,Michael Gehrt,Pasich LLP,['Insurance'],2020,Rising Stars
1284616,Laura Bange Stephens,Mintz Levin,['Insurance'],2020,Rising Stars
1284614,Dustin Cho,Covington & Burling,['Insurance'],2020,Rising Stars
1284613,Raymond A. Mascia Jr.,Anderson Kill,['Insurance'],2020,Rising Stars
1284611,Jamie Kurtz,Robins Kaplan,['Health'],2020,Rising Stars
1284604,Anne O'Hagen Karl,Manatt Phelps,['Health'],2020,Rising Stars
1284601,Christopher P. Kenny,King & Spalding,['Health'],2020,Rising Stars
1284600,Libby Baney,Faegre Baker,['Health'],2020,Rising Stars
1284596,Sandeep Nandivada,Morrison & Foerster,['Government Contracts'],2020,Rising Stars
1284595,Dean W. Baxtresser,Latham & Watkins,['Government Contracts'],2020,Rising Stars
1284593,Kayleigh Scalzo,Covington & Burling,['Government Contracts'],2020,Rising Stars
1284589,Luke W. Meier,Blank Rome,['Government Contracts'],2020,Rising Stars
1284564,Georgios Leris,Steptoe & Johnson LLP,['Telecommunications'],2020,Rising Stars
1284543,Lauren J. Coppola,Robins Kaplan,['Telecommunications'],2020,Rising Stars
1284541,Frank Kerney,Morgan & Morgan,['Telecommunications'],2020,Rising Stars
1284538,Angela Y. Kung,Mintz Levin,['Telecommunications'],2020,Rising Stars
1284526,Joanne Caceres,Dentons,['Cannabis'],2020,Rising Stars
1284523,Richard Nowak,Mayer Brown,['Benefits'],2020,Rising Stars
1284520,Erica E. Bonnett,Wachtell Lipton,['Benefits'],2020,Rising Stars
1284267,Cammy Contizano,Goodwin Procter,['Private Equity'],2020,Rising Stars
1284266,Hannah Graae,Hogan Lovells,['Transportation'],2020,Rising Stars
1284265,Lawrence Lee,Baker McKenzie,['Technology'],2020,Rising Stars
1284264,Uri Herzberg,Debevoise & Plimpton,['Private Equity'],2020,Rising Stars
1284263,Katherine Trefz,Williams & Connolly,['White Collar'],2020,Rising Stars
1284262,Beth Newton,Sullivan & Cromwell,['White Collar'],2020,Rising Stars
1284261,Shawn Davisson,Steptoe & Johnson LLP,['White Collar'],2020,Rising Stars
1284259,Andrej Kormuth,Bracewell,['Project Finance'],2020,Rising Stars
1284258,Celeste Brecht,Venable,['Product Liability'],2020,Rising Stars
